secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag,option_price,K,days_to_expiration,spindx,S,r,q
108105,18/12/08,SPX.MN,0,17/1/09,20081218,P,870000,36.1,38.8,19,2396,0.459699,-0.421411,0.003468,95.85569,-288.8461,46715727,1,0,SPX,MN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,37.45,870,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPX.MO,0,17/1/09,20081218,P,875000,38.1,41,7694,46823,0.456551,-0.43901,0.00352,96.61082,-289.192,46654620,1,0,SPX,MO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,39.55,875,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPX.MP,0,17/1/09,20081218,P,880000,40.2,43,1627,16307,0.452005,-0.456892,0.003576,97.18067,-288.0752,33753444,1,0,SPX,MP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,41.6,880,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPX.MQ,0,17/1/09,20081218,P,885000,42.4,45.2,216,605,0.448113,-0.475083,0.003621,97.55733,-286.7779,33809005,1,0,SPX,MQ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,43.8,885,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPX.MR,0,17/1/09,20081218,P,890000,44.8,47.7,8,1024,0.445875,-0.493378,0.003646,97.73045,-285.9243,45082477,1,0,SPX,MR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,46.25,890,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPX.MT,0,17/1/09,20081218,P,800000,15.7,17.9,9660,126748,0.513606,-0.21737,0.002334,72.07621,-242.1415,33633984,1,0,SPX,MT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,16.8,800,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MA,0,17/1/09,20081218,P,705000,4.4,6,62,829,0.601507,-0.073775,0.000948,34.26892,-134.6464,33871141,1,0,SPZ,MA,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,5.2,705,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MB,0,17/1/09,20081218,P,710000,4.7,6.2,57,885,0.594035,-0.077598,0.000997,35.61327,-138.198,33809019,1,0,SPZ,MB,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,5.45,710,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MC,0,17/1/09,20081218,P,715000,5.1,6.6,164,767,0.590263,-0.082792,0.001054,37.40078,-144.22,33871142,1,0,SPZ,MC,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,5.85,715,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MD,0,17/1/09,20081218,P,720000,5.4,6.9,73,887,0.583286,-0.087226,0.001109,38.89205,-148.2065,46359504,1,0,SPZ,MD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,6.15,720,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.ME,0,17/1/09,20081218,P,725000,5.8,7,598,9794,0.574685,-0.091351,0.001165,40.25214,-151.1374,33758268,1,0,SPZ,ME,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,6.4,725,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MF,0,17/1/09,20081218,P,730000,6.2,7.8,1017,4304,0.574124,-0.098453,0.001232,42.53482,-159.5597,45753336,1,0,SPZ,MF,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,7,730,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MG,0,17/1/09,20081218,P,735000,6.7,8.2,15,783,0.569244,-0.104408,0.001297,44.39357,-165.127,33871143,1,0,SPZ,MG,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,7.45,735,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MH,0,17/1/09,20081218,P,740000,7.2,8.7,16,2988,0.56488,-0.110855,0.001365,46.35179,-171.0994,33809022,1,0,SPZ,MH,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,7.95,740,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MI,0,17/1/09,20081218,P,745000,7.7,9.2,29,738,0.559905,-0.117407,0.001434,48.28683,-176.684,33871144,1,0,SPZ,MI,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,8.45,745,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MJ,0,17/1/09,20081218,P,750000,8.3,9.5,17298,54295,0.553364,-0.123712,0.001506,50.09837,-181.1842,46914103,1,0,SPZ,MJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,8.9,750,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MK,0,17/1/09,20081218,P,755000,8.9,10.4,19,727,0.552108,-0.132325,0.001582,52.49616,-189.4363,33809023,1,0,SPZ,MK,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,9.65,755,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.ML,0,17/1/09,20081218,P,760000,9.5,11,13,2821,0.547232,-0.139958,0.001658,54.55013,-195.1239,46074676,1,0,SPZ,ML,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,10.25,760,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MM,0,17/1/09,20081218,P,765000,10.1,11.6,24,1261,0.54176,-0.147735,0.001737,56.57649,-200.3645,33809025,1,0,SPZ,MM,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,10.85,765,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MN,0,17/1/09,20081218,P,770000,10.4,12.3,30,1872,0.534018,-0.155014,0.001819,58.41516,-203.9383,33809026,1,0,SPZ,MN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,11.35,770,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MO,0,17/1/09,20081218,P,775000,11.2,13.2,336,13459,0.531634,-0.164754,0.001902,60.79019,-211.2983,33758269,1,0,SPZ,MO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,12.2,775,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MP,0,17/1/09,20081218,P,780000,12,14.4,28,10555,0.530828,-0.175505,0.001984,63.30289,-219.7142,33809027,1,0,SPZ,MP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,13.2,780,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MQ,0,17/1/09,20081218,P,785000,12.9,15.2,4,1443,0.526828,-0.185442,0.002069,65.52766,-225.7417,33809028,1,0,SPZ,MQ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,14.05,785,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MR,0,17/1/09,20081218,P,790000,13.7,16.1,19,1509,0.522138,-0.195542,0.002157,67.69603,-231.1578,46847842,1,0,SPZ,MR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,14.9,790,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MS,0,17/1/09,20081218,P,795000,14.7,17,54,1058,0.518227,-0.206368,0.002244,69.91956,-236.9846,33809030,1,0,SPZ,MS,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,15.85,795,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SPZ.MT,0,17/1/09,20081218,P,700000,4.1,5.2,4124,98642,0.599377,-0.067372,0.000887,31.95882,-125.121,33674165,1,0,SPZ,MT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,4.65,700,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AA,0,17/1/09,20081218,C,905000,32,34.4,1156,2004,0.429937,0.448469,0.00375,96.93697,-269.5132,33809047,1,0,SXB,AA,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,33.2,905,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AB,0,17/1/09,20081218,C,910000,29.7,32.2,4173,5451,0.426981,0.42944,0.003748,96.2242,-265.7564,33753479,1,0,SXB,AB,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,30.95,910,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AC,0,17/1/09,20081218,C,915000,27.3,30.2,1303,8900,0.423568,0.410269,0.003741,95.27731,-261.0972,33809048,1,0,SXB,AC,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,28.75,915,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AD,0,17/1/09,20081218,C,920000,25.5,28.2,52,4290,0.422338,0.391884,0.003708,94.15134,-257.3239,33753480,1,0,SXB,AD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,26.85,920,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AE,0,17/1/09,20081218,C,925000,23.5,24.9,3352,30931,0.412057,0.370103,0.003735,92.53776,-246.7905,33634794,1,0,SXB,AE,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,24.2,925,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AF,0,17/1/09,20081218,C,930000,21.6,24,2651,12426,0.414231,0.353381,0.003658,91.09005,-244.2729,33753481,1,0,SXB,AF,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,22.8,930,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AG,0,17/1/09,20081218,C,935000,20.1,22.4,251,7242,0.413876,0.336008,0.003592,89.39053,-239.5618,46583598,1,0,SXB,AG,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,21.25,935,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AH,0,17/1/09,20081218,C,940000,18.4,20.7,230,1260,0.410872,0.317697,0.003537,87.37919,-232.5138,45914222,1,0,SXB,AH,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,19.55,940,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AI,0,17/1/09,20081218,C,945000,16.8,19.2,110,1063,0.408565,0.300027,0.003469,85.2197,-225.5347,46303478,1,0,SXB,AI,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,18,945,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AJ,0,17/1/09,20081218,C,950000,15.5,16.5,12583,50309,0.39977,0.278958,0.003427,82.35621,-213.2906,46144591,1,0,SXB,AJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,16,950,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AK,0,17/1/09,20081218,C,955000,13.8,16.4,4,3564,0.403248,0.265357,0.003314,80.33623,-209.9123,45551297,1,0,SXB,AK,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,15.1,955,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AL,0,17/1/09,20081218,C,960000,12.3,15.2,1015,6101,0.400236,0.248394,0.003226,77.62241,-201.3369,33753483,1,0,SXB,AL,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,13.75,960,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AM,0,17/1/09,20081218,C,965000,11.2,13.9,2408,745,0.398101,0.232425,0.003128,74.86418,-193.1755,33809052,1,0,SXB,AM,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,12.55,965,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AN,0,17/1/09,20081218,C,970000,10.1,12.1,12,6580,0.391401,0.213916,0.003035,71.41019,-181.1832,33753484,1,0,SXB,AN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,11.1,970,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AO,0,17/1/09,20081218,C,975000,9.5,11.4,8503,28362,0.394851,0.202695,0.002914,69.17673,-177.0934,33634796,1,0,SXB,AO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,10.45,975,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AP,0,17/1/09,20081218,C,980000,8.5,10.2,3836,2848,0.390878,0.18705,0.002803,65.87897,-166.9744,33753485,1,0,SXB,AP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,9.35,980,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AQ,0,17/1/09,20081218,C,985000,7.5,9.3,4,468,0.388001,0.172701,0.002686,62.65816,-157.6612,45377798,1,0,SXB,AQ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,8.4,985,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AR,0,17/1/09,20081218,C,990000,6.6,8.2,483,3625,0.383069,0.157504,0.002563,59.03149,-146.6637,33753486,1,0,SXB,AR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,7.4,990,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AS,0,17/1/09,20081218,C,995000,5.9,7.8,214,395,0.384696,0.147471,0.002443,56.50897,-141.0114,33871206,1,0,SXB,AS,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,6.85,995,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXB.AT,0,17/1/09,20081218,C,900000,34.2,36.7,7947,106955,0.431937,0.467282,0.003751,97.42081,-272.0451,46929797,1,0,SXB,AT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,35.45,900,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXM.AT,0,17/1/09,20081218,C,1500000,0,0.1,2003,23635,0.612412,0.001237,2.70E-05,1.003296,-3.999112,33634826,1,0,SXM,AT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.05,1500,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXY.AD,0,17/1/09,20081217,C,1320000,0,0.55,0,103,0.562898,0.00644,0.000131,4.438124,-16.25345,33634854,1,0,SXY,AD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.275,1320,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXY.AE,0,17/1/09,20081218,C,1325000,0,0.05,25,4732,0.455072,0.000846,2.60E-05,0.707732,-2.095382,46620933,1,0,SXY,AE,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.025,1325,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXY.AH,0,17/1/09,20081217,C,1340000,0,0.55,0,3,0.58124,0.006262,0.000124,4.329598,-16.37366,45728317,1,0,SXY,AH,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.275,1340,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXY.AJ,0,17/1/09,20081217,C,1350000,0,0.55,0,198,0.590277,0.006178,0.000121,4.27833,-16.43182,33634857,1,0,SXY,AJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.275,1350,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXY.AL,0,17/1/09,20081217,C,1360000,0,0.55,0,2,0.599228,0.006098,0.000117,4.228908,-16.48874,45676414,1,0,SXY,AL,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.275,1360,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXY.AO,0,17/1/09,20081217,C,1375000,0,0.5,0,307,0.606273,0.005532,0.000106,3.878667,-15.30151,33634859,1,0,SXY,AO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.25,1375,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXY.AP,0,17/1/09,20081217,C,1380000,0,0.5,0,2,0.61062,0.005497,0.000105,3.85725,-15.32631,33634860,1,0,SXY,AP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.25,1380,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXY.AT,0,17/1/09,20081217,C,1300000,0,0.2,0,28317,0.490648,0.002869,7.30E-05,2.154673,-6.877553,33634861,1,0,SXY,AT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.1,1300,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXZ.AD,0,17/1/09,20081217,C,1420000,0,0.5,0,2,0.644684,0.005243,9.50E-05,3.698353,-15.51614,33634878,1,0,SXZ,AD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.25,1420,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXZ.AE,0,17/1/09,20081217,C,1425000,0,0.5,0,67,0.648856,0.005214,9.40E-05,3.679916,-15.53887,33634879,1,0,SXZ,AE,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.25,1425,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXZ.AH,0,17/1/09,20081217,C,1440000,0,0.5,0,3,0.661262,0.005129,9.10E-05,3.62632,-15.6058,33634880,1,0,SXZ,AH,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.25,1440,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXZ.AJ,0,17/1/09,20081217,C,1450000,0,0.5,0,47,0.669442,0.005074,8.90E-05,3.591951,-15.64942,33634881,1,0,SXZ,AJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.25,1450,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXZ.AL,0,17/1/09,20081217,C,1460000,0,0.5,0,1,0.677552,0.005021,8.70E-05,3.55861,-15.69227,46321824,1,0,SXZ,AL,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.25,1460,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXZ.AO,0,17/1/09,20081217,C,1475000,0,0.1,0,98,0.594873,0.00127,2.90E-05,1.027395,-3.977714,46372002,1,0,SXZ,AO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.05,1475,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXZ.AP,0,17/1/09,20081217,C,1480000,0,0.5,0,1,0.693564,0.00492,8.40E-05,3.494829,-15.77578,46668430,1,0,SXZ,AP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.25,1480,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SXZ.AT,0,17/1/09,20081217,C,1400000,0,0.1,0,17205,0.540015,0.001384,3.40E-05,1.111963,-3.907522,33634885,1,0,SXZ,AT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.05,1400,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MB,0,17/1/09,20081217,P,610000,1.2,1.7,0,2148,0.696672,-0.021431,0.0003,12.58613,-57.23689,46822186,1,0,SYG,MB,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.45,610,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MD,0,17/1/09,20081217,P,620000,1.4,2.4,0,2048,0.702116,-0.026975,0.000362,15.26953,-69.98535,45868483,1,0,SYG,MD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.9,620,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.ME,0,17/1/09,20081218,P,625000,1.9,2.5,2023,9922,0.707065,-0.030457,0.000397,16.89193,-77.9684,33788649,1,0,SYG,ME,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,2.2,625,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MF,0,17/1/09,20081218,P,630000,1.6,2.6,1,1020,0.687387,-0.030029,0.000404,16.6946,-74.91641,33871266,1,0,SYG,MF,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,2.1,630,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MG,0,17/1/09,20081217,P,635000,1.75,2.75,0,3702,0.682464,-0.032103,0.00043,17.64314,-78.60821,33871267,1,0,SYG,MG,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,2.25,635,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MH,0,17/1/09,20081218,P,640000,1.9,2.9,5000,1037,0.677033,-0.034208,0.000457,18.59082,-82.17407,33871268,1,0,SYG,MH,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,2.4,640,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MI,0,17/1/09,20081217,P,645000,2,3,0,926,0.668573,-0.035857,0.000481,19.32308,-84.34653,33871269,1,0,SYG,MI,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,2.5,645,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MJ,0,17/1/09,20081218,P,650000,2.05,3,9662,44737,0.656144,-0.036801,0.0005,19.73875,-84.56284,33674344,1,0,SYG,MJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,2.525,650,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MK,0,17/1/09,20081217,P,655000,2.1,3.7,0,896,0.660484,-0.041226,0.000545,21.65023,-93.36732,46627742,1,0,SYG,MK,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,2.9,655,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.ML,0,17/1/09,20081218,P,660000,2.3,3.9,5010,1044,0.655559,-0.043964,0.000579,22.80561,-97.61993,33809062,1,0,SYG,ML,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,3.1,660,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MM,0,17/1/09,20081217,P,665000,2.4,4,0,1276,0.645916,-0.045799,0.000607,23.56887,-99.40726,45350594,1,0,SYG,MM,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,3.2,665,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MN,0,17/1/09,20081218,P,670000,2.6,4.2,4,1389,0.640212,-0.048635,0.000643,24.73192,-103.3955,33809063,1,0,SYG,MN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,3.4,670,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MO,0,17/1/09,20081218,P,675000,3.3,4,14624,10692,0.63599,-0.05199,0.000682,26.08204,-108.325,44983873,1,0,SYG,MO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,3.65,675,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MP,0,17/1/09,20081218,P,680000,3,4.6,35,2634,0.627515,-0.054468,0.000717,27.0629,-110.906,33809064,1,0,SYG,MP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,3.8,680,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MQ,0,17/1/09,20081218,P,685000,3.3,4.7,11,818,0.620589,-0.057475,0.000757,28.23441,-114.4349,33871272,1,0,SYG,MQ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,4,685,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MR,0,17/1/09,20081218,P,690000,3.6,5,21,982,0.616694,-0.06146,0.000803,29.75794,-119.8579,33871273,1,0,SYG,MR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,4.3,690,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MS,0,17/1/09,20081218,P,695000,3.8,5.4,2,796,0.61218,-0.0655,0.00085,31.26929,-125.0286,46336173,1,0,SYG,MS,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,4.6,695,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYG.MT,0,17/1/09,20081218,P,600000,1.25,1.75,12746,76194,0.727505,-0.021197,0.000285,12.46982,-59.21352,33674345,1,0,SYG,MT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.5,600,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYU.MB,0,17/1/09,20081217,P,510000,0.15,1.05,0,2986,0.867834,-0.007904,0.000102,5.317501,-30.10929,33788659,1,0,SYU,MB,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.6,510,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYU.MD,0,17/1/09,20081217,P,425000,0.05,0.7,0,2514,1.065164,-0.004221,4.80E-05,3.047912,-21.1768,33788660,1,0,SYU,MD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.375,425,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYU.ME,0,17/1/09,20081217,P,525000,0.25,0.85,0,2724,0.817089,-0.007748,0.000106,5.224739,-27.85607,33788661,1,0,SYU,ME,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.55,525,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYU.MF,0,17/1/09,20081217,P,530000,0.3,1.3,0,1557,0.844983,-0.010505,0.000134,6.821328,-37.60985,33788662,1,0,SYU,MF,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.8,530,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYU.MH,0,17/1/09,20081218,P,540000,0.4,1.4,5,2096,0.830988,-0.011863,0.000152,7.581664,-41.11119,33788663,1,0,SYU,MH,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.9,540,30,885.28,885.28,0.00264791,0.01021708
108105,18/12/08,SYU.MI,0,17/1/09,20081218,P,450000,0.1,0.55,68,9251,0.971867,-0.004058,5.00E-05,2.942022,-18.65217,33685557,1,0,SYU,MI,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.325,450,30,885.28,885.28,0.00264791,0.01021708
